,Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Cumulative Return %,Open,High,Low,Cumulative Change %,t,time,daily return
245,03/01/21,49.9,13904860,0.91,1.86,1.86,51.59,-3.85,49.44,50.44,49.4,-7.01,2021-03-01,2021.1671232876715,1.86
246,03/02/21,50.1,11755130,0.2,0.4,0.4,51.8,-3.47,49.84,50.56,49.7,-6.63,2021-03-02,2021.169863013699,0.4
247,03/03/21,49.98,15410670,-0.12,-0.24,-0.24,51.67,-3.7,49.72,50.56,49.71,-6.86,2021-03-03,2021.172602739726,-0.24
248,03/04/21,49.94,22036420,-0.04,-0.08,-0.08,51.63,-3.78,50.31,51.09,49.62,-6.93,2021-03-04,2021.1753424657531,-0.08
249,03/05/21,50.79,21310760,0.85,1.7,1.7,52.51,-2.14,50.05,50.95,49.9,-5.35,2021-03-05,2021.1780821917807,1.7
250,03/08/21,51.64,25084870,0.85,1.67,1.67,53.39,-0.5,51.47,52.49,51.16,-3.76,2021-03-08,2021.186301369863,1.67
251,03/09/21,50.86,23082680,-0.78,-1.51,-1.51,52.58,-2.0,51.72,51.88,50.82,-5.22,2021-03-09,2021.1890410958904,-1.51
252,03/10/21,51.44,21331590,0.58,1.14,1.14,53.18,-0.89,51.18,51.63,50.72,-4.14,2021-03-10,2021.1917808219175,1.14
253,03/11/21,50.88,17417650,-0.56,-1.09,-1.09,52.61,-1.97,51.41,51.43,50.81,-5.18,2021-03-11,2021.194520547945,-1.09
254,03/12/21,50.36,17598590,-0.52,-1.02,-0.2,52.5,-2.16,50.59,50.68,50.2,-6.15,2021-03-12,2021.1972602739727,-0.2
255,03/15/21,51.03,13414080,0.67,1.33,1.33,53.2,-0.86,50.5,51.12,50.47,-4.9,2021-03-15,2021.2054794520548,1.33
256,03/16/21,51.22,14214190,0.19,0.37,0.37,53.4,-0.49,51.2,51.52,51.04,-4.55,2021-03-16,2021.208219178082,0.37
257,03/17/21,51.24,17502650,0.02,0.04,0.04,53.42,-0.45,51.25,51.62,51.15,-4.51,2021-03-17,2021.2109589041097,0.04
258,03/18/21,50.57,18007310,-0.67,-1.31,-1.31,52.72,-1.75,51.06,51.19,50.49,-5.76,2021-03-18,2021.213698630137,-1.31
259,03/19/21,50.81,67845720,0.24,0.47,0.47,52.97,-1.28,50.46,51.08,50.17,-5.31,2021-03-19,2021.2164383561644,0.47
260,03/22/21,51.0,17911390,0.19,0.37,0.37,53.17,-0.92,50.32,51.08,50.32,-4.96,2021-03-22,2021.2246575342465,0.37
261,03/23/21,51.39,16936690,0.39,0.76,0.76,53.58,-0.16,50.99,51.65,50.83,-4.23,2021-03-23,2021.227397260274,0.76
262,03/24/21,51.52,14997370,0.13,0.25,0.25,53.71,0.09,51.17,51.89,51.15,-3.99,2021-03-24,2021.2301369863012,0.25
263,03/25/21,52.02,17091940,0.5,0.97,0.97,54.23,1.07,51.7,52.06,51.17,-3.06,2021-03-25,2021.2328767123288,0.97
264,03/26/21,53.04,17126690,1.02,1.96,1.96,55.3,3.05,52.14,53.11,51.76,-1.16,2021-03-26,2021.235616438356,1.96
265,03/29/21,53.85,17514070,0.81,1.53,1.53,56.14,4.62,52.73,53.94,52.71,0.35,2021-03-29,2021.2438356164384,1.53
266,03/30/21,53.15,14871750,-0.7,-1.3,-1.3,55.41,3.26,53.75,53.79,52.93,-0.95,2021-03-30,2021.2465753424656,-1.3
267,03/31/21,52.71,15826470,-0.44,-0.83,-0.83,54.95,2.41,53.03,53.17,52.5,-1.77,2021-03-31,2021.2493150684927,-0.83
268,04/01/21,52.51,15834730,-0.2,-0.38,-0.38,54.74,2.02,52.96,53.15,52.46,-2.14,2021-04-01,2021.2493150684927,-0.38
269,04/05/21,52.81,16368720,0.3,0.57,0.57,55.06,2.6,52.35,53.22,52.29,-1.58,2021-04-05,2021.2602739726028,0.57
270,04/06/21,53.19,15614270,0.38,0.72,0.72,55.45,3.34,53.04,53.65,52.9,-0.88,2021-04-06,2021.2630136986304,0.72
271,04/07/21,53.28,10062690,0.09,0.17,0.17,55.55,3.51,53.28,53.5,53.12,-0.71,2021-04-07,2021.2657534246573,0.17
272,04/08/21,53.12,9695561,-0.16,-0.3,-0.3,55.38,3.2,53.17,53.38,52.97,-1.01,2021-04-08,2021.268493150685,-0.3
273,04/09/21,53.18,10828170,0.06,0.11,0.11,55.44,3.32,53.17,53.28,52.81,-0.89,2021-04-09,2021.271232876712,0.11
274,04/12/21,53.35,8565279,0.17,0.32,0.32,55.62,3.65,53.33,53.55,53.1,-0.58,2021-04-12,2021.2794520547943,0.32
275,04/13/21,53.09,11071690,-0.26,-0.49,-0.49,55.35,3.15,53.04,53.29,52.81,-1.06,2021-04-13,2021.282191780822,-0.49
276,04/14/21,53.08,9787597,-0.01,-0.02,-0.02,55.34,3.13,52.98,53.19,52.65,-1.08,2021-04-14,2021.2849315068493,-0.02
277,04/15/21,53.33,13078100,0.25,0.47,0.47,55.6,3.61,53.13,53.66,53.12,-0.61,2021-04-15,2021.2876712328768,0.47
278,04/16/21,53.68,17974110,0.35,0.66,0.66,55.96,4.29,53.74,53.8,53.38,0.04,2021-04-16,2021.290410958904,0.66
279,04/19/21,54.0,19352940,0.32,0.6,0.6,56.3,4.91,54.0,54.36,53.3,0.63,2021-04-19,2021.2986301369865,0.6
280,04/20/21,54.17,14419250,0.17,0.31,0.31,56.47,5.24,53.84,54.59,53.81,0.95,2021-04-20,2021.3013698630136,0.31
281,04/21/21,54.61,13866500,0.44,0.81,0.81,56.93,6.1,54.24,54.74,54.24,1.77,2021-04-21,2021.304109589041,0.81
282,04/22/21,54.44,12558860,-0.17,-0.31,-0.31,56.76,5.77,54.47,54.87,54.32,1.45,2021-04-22,2021.3068493150688,-0.31
283,04/23/21,54.47,9023480,0.03,0.06,0.06,56.79,5.83,54.4,54.59,54.17,1.51,2021-04-23,2021.309589041096,0.06
284,04/26/21,53.66,11684630,-0.81,-1.49,-1.49,55.94,4.25,54.47,54.51,53.58,,2021-04-26,2021.317808219178,-1.49
285,04/27/21,53.58,9852430,-0.08,-0.15,-0.15,55.86,4.1,53.56,53.7,53.32,-0.15,2021-04-27,2021.3205479452056,-0.15
286,04/28/21,53.59,10868140,0.01,0.02,0.02,55.87,4.12,53.98,54.05,53.44,-0.13,2021-04-28,2021.323287671233,0.02
287,04/29/21,54.26,15390990,0.67,1.25,1.25,56.57,5.42,53.54,54.36,53.43,1.12,2021-04-29,2021.3260273972603,1.25
288,04/30/21,53.98,14912570,-0.28,-0.52,-0.52,56.28,4.87,54.25,54.27,53.69,0.6,2021-04-30,2021.328767123288,-0.52
289,05/03/21,54.48,10417920,0.5,0.93,0.93,56.8,5.85,54.27,54.8,54.16,1.53,2021-05-03,2021.33698630137,0.93
290,05/04/21,54.14,14151240,-0.34,-0.62,-0.62,56.44,5.19,54.57,54.62,53.94,0.89,2021-05-04,2021.339726027397,-0.62
291,05/05/21,54.0,9665703,-0.14,-0.26,-0.26,56.3,4.91,54.14,54.24,53.71,0.63,2021-05-05,2021.342465753425,-0.26
292,05/06/21,54.54,11572700,0.54,1.0,1.0,56.86,5.96,54.12,54.61,54.05,1.64,2021-05-06,2021.345205479452,1.0
293,05/07/21,54.51,10637480,-0.03,-0.06,-0.06,56.83,5.9,54.44,54.77,54.16,1.58,2021-05-07,2021.3479452054796,-0.06
294,05/10/21,54.91,15545820,0.4,0.73,0.73,57.25,6.68,54.88,55.5,54.83,2.33,2021-05-10,2021.3561643835617,0.73
295,05/11/21,54.32,12986730,-0.59,-1.07,-1.07,56.63,5.53,55.03,55.14,54.05,1.23,2021-05-11,2021.358904109589,-1.07
296,05/12/21,54.04,15836460,-0.28,-0.52,-0.52,56.34,4.99,54.36,54.56,53.88,0.71,2021-05-12,2021.3616438356164,-0.52
297,05/13/21,54.51,15476900,0.47,0.87,0.87,56.83,5.9,53.97,54.78,53.83,1.58,2021-05-13,2021.364383561644,0.87
298,05/14/21,54.73,11725560,0.22,0.4,0.4,57.06,6.33,54.9,55.1,54.69,1.99,2021-05-14,2021.3671232876711,0.4
299,05/17/21,54.64,12115470,-0.09,-0.16,-0.16,56.96,6.16,54.84,55.02,54.5,1.83,2021-05-17,2021.3753424657532,-0.16
300,05/18/21,54.34,13232500,-0.3,-0.55,-0.55,56.65,5.57,54.39,54.56,54.1,1.27,2021-05-18,2021.3780821917808,-0.55
301,05/19/21,54.17,15126120,-0.17,-0.31,-0.31,56.47,5.24,54.12,54.18,53.61,0.95,2021-05-19,2021.380821917808,-0.31
302,05/20/21,54.65,10948430,0.48,0.89,0.89,56.97,6.18,54.12,54.8,54.12,1.84,2021-05-20,2021.383561643836,0.89
303,05/21/21,54.62,16033220,-0.03,-0.05,-0.05,56.94,6.12,54.8,55.12,54.22,1.79,2021-05-21,2021.386301369863,-0.05
304,05/24/21,54.8,10326140,0.18,0.33,0.33,57.13,6.47,54.63,54.93,54.49,2.12,2021-05-24,2021.3945205479447,0.33
305,05/25/21,54.79,11916450,-0.01,-0.02,-0.02,57.12,6.45,54.82,54.82,54.35,2.11,2021-05-25,2021.3972602739725,-0.02
306,05/26/21,55.03,16064280,0.24,0.44,0.44,57.37,6.91,54.98,55.05,54.59,2.55,2021-05-26,2021.4,0.44
307,05/27/21,55.49,59109566,0.46,0.84,0.84,57.85,7.81,55.21,55.57,54.78,3.41,2021-05-27,2021.4027397260277,0.84
308,05/28/21,55.29,17011950,-0.2,-0.36,-0.36,57.64,7.42,55.35,55.71,55.2,3.04,2021-05-28,2021.4054794520548,-0.36
309,06/01/21,55.28,13304330,-0.01,-0.02,-0.02,57.63,7.4,55.34,55.65,55.1,3.02,2021-06-01,2021.4136986301369,-0.02
